Rk,Player Name,Nation,Position,Squad,Comp,Age,Birth Year,Games,Starts,Minutes,Nintys,Gls,Ast,G+A,G-PK,PK,PKatt,Yellow,Red,PrgC,PrgP,PrgR,Market Value
1675,bojan miovski,MKD,FW,girona,La Liga,25,1999,12,9,654,7.3,2,1,3,2,0,0,0,0,3,2,28,12.58
1676,rafa mir,ESP,FW,valencia,La Liga,27,1997,8,3,331,3.7,0,1,1,0,0,0,2,0,3,5,7,12.0
1677,juan miranda,ESP,DF,bologna,Serie A,25,2000,21,15,1404,15.6,0,4,4,0,0,0,3,0,26,94,62,11.0
1678,fabio miretti,ITA,MF,genoa,Serie A,21,2003,20,17,1297,14.4,1,3,4,1,0,0,1,0,26,45,75,12.0
1679,tyrick mitchell,ENG,DF,crystal palace,Premier League,25,1999,26,26,2239,24.9,0,3,3,0,0,0,2,0,47,53,128,25.0
1680,kaoru mitoma,JPN,FW,brighton,Premier League,27,1997,26,23,2058,22.9,7,3,10,7,0,0,0,0,116,71,240,45.0
1681,maximilian mittelstdt,GER,DF,stuttgart,Bundesliga,27,1997,21,18,1609,17.9,1,5,6,1,0,0,4,0,39,118,99,20.0
1682,koji miyoshi,JPN,FW,bochum,Bundesliga,27,1997,13,6,434,4.8,1,0,1,1,0,0,0,1,10,14,22,12.58
1683,henrikh mkhitaryan,ARM,MF,inter,Serie A,36,1989,24,23,1818,20.2,1,3,4,1,0,0,3,0,52,150,76,30.0
1684,jakub moder,POL,MF,brighton,Premier League,25,1999,4,0,11,0.1,0,0,0,0,0,0,0,0,2,4,0,10.0
1685,rui modesto,ANG,DF,udinese,Serie A,25,1999,10,2,249,2.8,0,0,0,0,0,0,0,0,3,7,17,12.58
1686,luka modri,CRO,MF,real madrid,La Liga,39,1985,24,9,1060,11.8,2,3,5,2,0,0,5,0,33,107,33,80.0
1688,mostafa mohamed,EGY,FW,nantes,Ligue 1,27,1997,20,7,792,8.8,3,0,3,3,0,0,2,0,9,16,38,12.58
1689,johan mojica,COL,DF,mallorca,La Liga,32,1992,23,20,1841,20.5,1,2,3,1,0,0,4,0,41,94,82,12.58
1690,david mokwa,FRA,DF,hoffenheim,Bundesliga,20,2004,2,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,1.2
1691,alberto moleiro,ESP,FW,las palmas,La Liga,21,2003,24,22,1855,20.6,4,0,4,4,0,0,4,0,63,82,137,25.0
1692,nahuel molina,ARG,DF,atltico madrid,La Liga,26,1998,18,13,1135,12.6,0,3,3,0,0,0,0,0,29,41,67,25.0
1693,florent mollet,FRA,MF,nantes,Ligue 1,33,1991,9,3,242,2.7,0,0,0,0,0,0,1,0,3,9,12,12.58
1694,jon moncayola,ESP,MF,osasuna,La Liga,26,1998,23,19,1576,17.5,0,0,0,0,0,0,7,0,17,79,41,7.0
1695,gonzalo montiel,ARG,DF,sevilla,La Liga,28,1997,6,1,113,1.3,0,0,0,0,0,0,1,0,3,2,3,12.58
1696,lorenzo montip,ITA,GK,hellas verona,Serie A,29,1996,25,25,2250,25.0,0,0,0,0,0,0,0,0,0,1,0,3.0
1697,mikey moore,ENG,FW,tottenham,Premier League,17,2007,7,2,185,2.1,0,1,1,0,0,0,0,0,9,7,30,10.0
1698,lvaro morata,ESP,FW,milan,Serie A,32,1992,16,13,1099,12.2,5,0,5,5,0,0,5,0,18,26,63,40.0
1699,morato,BRA,DF,nottham forest,Premier League,23,2001,18,4,601,6.7,0,0,0,0,0,0,1,0,0,13,1,15.0
1700,diego moreira,POR,DF,strasbourg,Ligue 1,20,2004,22,20,1799,20.0,1,5,6,1,0,0,4,0,62,63,159,6.0
1701,alberto moreno,ESP,DF,como,Serie A,32,1992,17,17,1344,14.9,0,0,0,0,0,0,4,0,20,58,47,25.0
1702,lex moreno,ESP,DF,nottham forest,Premier League,31,1993,13,10,813,9.0,0,1,1,0,0,0,2,0,24,29,28,11.0
1703,gerard moreno,ESP,FW,villarreal,La Liga,32,1992,12,6,599,6.7,3,1,4,0,3,3,0,0,11,44,50,12.58
1704,matias moreno,ARG,DF,fiorentina,Serie A,21,2003,2,2,123,1.4,0,0,0,0,0,0,0,0,1,6,1,4.0
1705,tete morente,ESP,FW,lecce,Serie A,28,1996,22,15,1369,15.2,3,1,4,3,0,0,2,0,30,67,96,11.0
1706,mateu morey,ESP,DF,mallorca,La Liga,24,2000,8,4,382,4.2,0,0,0,0,0,0,1,0,13,9,18,12.58
1707,ilaix moriba,GUI,MF,celta vigo,La Liga,22,2003,21,14,1279,14.2,0,1,1,0,0,0,7,1,24,70,41,12.58
1708,manu morlanes,ESP,MF,mallorca,La Liga,26,1999,16,12,1031,11.5,0,0,0,0,0,0,5,0,14,64,27,12.58
1709,nikola moro,CRO,MF,bologna,Serie A,26,1998,17,13,1062,11.8,0,2,2,0,0,0,0,0,17,84,20,25.0
1710,ral moro,ESP,FW,valladolid,La Liga,22,2002,20,14,1351,15.0,3,2,5,3,0,0,1,0,68,51,115,12.58
1711,sam morsy,EGY,MF,ipswich town,Premier League,33,1991,23,21,1914,21.3,1,1,2,1,0,0,7,0,12,89,9,12.58
1712,gabriel moscardo,BRA,MF,reims,Ligue 1,19,2005,3,0,32,0.4,0,0,0,0,0,0,0,0,0,2,0,12.0
1713,cristhian mosquera,ESP,DF,valencia,La Liga,20,2004,24,24,2149,23.9,1,0,1,1,0,0,5,0,22,73,5,30.0
1714,daniel mosquera,COL,FW,hellas verona,Serie A,25,1999,24,6,840,9.3,4,1,5,4,0,0,2,0,9,18,59,12.58
1715,yerson mosquera,COL,DF,wolves,Premier League,23,2001,5,5,441,4.9,0,0,0,0,0,0,2,0,0,7,0,8.0
1716,dany mota,POR,MF,monza,Serie A,26,1998,20,15,1290,14.3,4,0,4,4,0,0,2,0,35,33,94,12.58
1717,yael mouanga,FRA,DF,montpellier,Ligue 1,19,2005,6,4,430,4.8,0,0,0,0,0,0,1,0,1,10,2,12.58
1718,aimen moueffek,FRA,MF,sainttienne,Ligue 1,23,2001,12,5,496,5.5,0,0,0,0,0,0,0,0,6,15,6,12.58
1719,youssoufa moukoko,GER,FW,nice,Ligue 1,20,2004,11,2,204,2.3,2,1,3,2,0,0,0,0,2,6,12,18.0
1720,steve mouni,BEN,FW,augsburg,Bundesliga,30,1994,12,1,278,3.1,0,0,0,0,0,0,2,0,8,9,22,12.58
1721,mason mount,ENG,MF,manchester utd,Premier League,26,1999,8,4,247,2.7,0,0,0,0,0,0,2,0,2,8,5,60.0
1722,santiago mourio,URU,DF,alavs,La Liga,23,2002,14,9,859,9.5,0,0,0,0,0,0,2,0,11,25,0,12.58
1723,louis mouton,FRA,MF,sainttienne,Ligue 1,22,2002,18,12,918,10.2,0,1,1,0,0,0,2,0,14,39,35,12.58
1724,divin mubama,ENG,FW,manchester city,Premier League,20,2004,1,0,28,0.3,0,0,0,0,0,0,0,0,0,1,0,12.58
1725,mykhailo mudryk,UKR,FW,chelsea,Premier League,24,2001,7,1,151,1.7,0,0,0,0,0,0,0,0,7,5,12,40.0
1726,ngalayel mukau,COD,MF,lille,Ligue 1,20,2004,15,10,893,9.9,0,1,1,0,0,0,4,0,16,44,30,10.0
1727,nordi mukiele,FRA,DF,leverkusen,Bundesliga,27,1997,11,7,584,6.5,0,0,0,0,0,0,4,0,10,20,20,10.0
1728,florian mller,GER,GK,freiburg,Bundesliga,27,1997,3,3,270,3.0,0,0,0,0,0,0,0,0,0,0,0,1.2
1729,kevin mller,GER,GK,heidenheim,Bundesliga,33,1991,23,23,2070,23.0,0,0,0,0,0,0,0,0,0,0,0,12.0
1730,marius mller,GER,GK,wolfsburg,Bundesliga,31,1993,4,3,295,3.3,0,0,0,0,0,0,0,0,0,0,0,1.5
1731,thomas mller,GER,MF,bayern munich,Bundesliga,35,1989,20,7,799,8.9,1,2,3,1,0,0,3,0,16,42,100,1.0
1732,abdul mumin,GHA,DF,rayo vallecano,La Liga,26,1998,23,23,1983,22.0,2,1,3,2,0,0,6,1,12,39,6,7.0
1733,marshall munetsi,ZIM,FW,wolves,Premier League,28,1996,2,1,135,1.5,0,1,1,0,0,0,0,0,1,2,6,10.0
1735,rodrigo muniz,BRA,FW,fulham,Premier League,23,2001,25,5,698,7.8,4,1,5,4,0,0,1,0,4,19,25,20.0
1736,aihen muoz,ESP,DF,real sociedad,La Liga,27,1997,13,8,584,6.5,0,0,0,0,0,0,4,0,14,23,8,12.58
1737,lex muoz,ESP,DF,las palmas,La Liga,30,1994,15,13,1073,11.9,3,0,3,3,0,0,1,0,11,36,37,12.58
1738,daniel muoz,COL,DF,crystal palace,Premier League,28,1996,25,25,2163,24.0,3,3,6,3,0,0,6,0,33,60,147,25.0
1739,iker muoz,ESP,MF,osasuna,La Liga,22,2002,13,3,359,4.0,0,0,0,0,0,0,1,0,3,12,5,12.58
1740,javier muoz,ESP,MF,las palmas,La Liga,29,1995,25,19,1801,20.0,0,2,2,0,0,0,2,0,25,76,62,12.58
1741,arijanet muric,KVX,GK,ipswich town,Premier League,26,1998,18,18,1620,18.0,0,0,0,0,0,0,1,0,0,1,0,8.0
1742,murillo,BRA,DF,nottham forest,Premier League,22,2002,25,25,2208,24.5,1,0,1,1,0,0,5,0,14,80,4,50.0
1743,vedat muriqi,KVX,FW,mallorca,La Liga,30,1994,19,15,1367,15.2,6,2,8,5,1,1,1,2,15,25,71,8.0
1744,jacob murphy,ENG,FW,newcastle utd,Premier League,30,1995,23,19,1500,16.7,5,8,13,5,0,0,2,0,53,55,140,14.0
1745,bob murphy omoregbe,ITA,MF,milan,Serie A,21,2003,1,0,3,0.0,0,0,0,0,0,0,0,0,0,0,1,14.0
1746,yunus musah,USA,MF,milan,Serie A,22,2002,20,12,1138,12.6,0,2,2,0,0,0,4,0,39,70,53,22.0
1747,jamal musiala,GER,MF,bayern munich,Bundesliga,21,2003,20,17,1464,16.3,11,2,13,11,0,0,2,0,61,93,120,140.0
1748,florent muslija,KVX,FW,freiburg,Bundesliga,26,1998,9,0,168,1.9,0,0,0,0,0,0,0,0,5,7,14,12.58
1749,almoatasem al musrati,LBY,MF,monaco,Ligue 1,28,1996,3,0,70,0.8,0,1,1,0,0,0,0,0,0,12,2,11.0
1750,juan musso,ARG,GK,atalanta,Serie A,30,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0,0,0,4.0
1752,kingstone mutandwa,ZAM,MF,cagliari,Serie A,22,2003,3,0,50,0.6,0,0,0,0,0,0,0,0,0,0,1,12.58
1753,junior mwanga,FRA,MF,le havre,Ligue 1,21,2003,3,3,232,2.6,0,0,0,0,0,0,1,1,3,10,1,6.0
1755,phillipp mwene,AUT,DF,mainz 05,Bundesliga,31,1994,23,23,1977,22.0,0,4,4,0,0,0,4,0,48,71,106,12.58
1756,vitaliy mykolenko,UKR,DF,everton,Premier League,25,1999,24,24,2092,23.2,0,0,0,0,0,0,2,0,22,84,54,28.0
1757,joakim mhle,DEN,DF,wolfsburg,Bundesliga,27,1997,17,15,1286,14.3,3,3,6,3,0,0,5,0,33,52,75,14.0
1758,obite ndicka,CIV,DF,roma,Serie A,25,1999,25,25,2250,25.0,0,1,1,0,0,0,2,0,18,68,5,12.58
1759,konan ndri,CIV,FW,lecce,Serie A,24,2000,3,0,13,0.1,0,0,0,0,0,0,0,0,0,1,0,12.58
1760,loc ngatta,FRA,DF,auxerre,Ligue 1,21,2003,2,0,13,0.1,0,0,0,0,0,0,1,0,2,1,0,12.58
1761,nathan ngoumou,FRA,FW,gladbach,Bundesliga,24,2000,14,6,599,6.7,1,1,2,1,0,0,0,0,22,9,63,3.5
1762,djylian nguessan,FRA,FW,sainttienne,Ligue 1,16,2008,6,2,128,1.4,0,0,0,0,0,0,0,0,1,6,12,12.58
1763,stanley nsoki,FRA,DF,hoffenheim,Bundesliga,25,1999,15,12,921,10.2,0,0,0,0,0,0,0,1,9,36,3,12.58
1764,mickael nade,FRA,DF,sainttienne,Ligue 1,25,1999,15,14,1316,14.6,1,1,2,1,0,0,1,0,10,49,2,12.58
1765,bilal nadir,FRA,MF,marseille,Ligue 1,21,2003,10,3,236,2.6,1,0,1,1,0,0,1,0,13,13,16,30.0
1766,mahamadou nagida,CMR,DF,rennes,Ligue 1,19,2005,12,4,430,4.8,2,0,2,2,0,0,1,0,22,15,54,12.58
1767,keito nakamura,JPN,FW,reims,Ligue 1,24,2000,22,21,1762,19.6,8,1,9,8,0,0,2,0,62,59,128,12.0
1768,sebastian nanasi,SWE,FW,strasbourg,Ligue 1,22,2002,21,19,1538,17.1,5,3,8,5,0,0,0,0,43,94,93,15.0
1769,yael nandjou,FRA,DF,nice,Ligue 1,19,2005,3,2,154,1.7,0,0,0,0,0,0,0,0,2,3,9,12.58
1770,matija nastasi,SRB,DF,legans,La Liga,31,1993,20,18,1659,18.4,1,0,1,1,0,0,2,0,0,44,0,12.58
1771,natan,BRA,DF,betis,La Liga,24,2001,19,13,1228,13.6,0,0,0,0,0,0,2,1,10,36,6,9.0
1772,pau navarro,ESP,DF,villarreal,La Liga,19,2005,10,3,518,5.8,0,0,0,0,0,0,0,0,2,27,7,12.58
1773,roberto navarro,ESP,MF,mallorca,La Liga,22,2002,21,14,1183,13.1,1,0,1,1,0,0,3,0,42,47,78,7.5
1774,jess navas,ESP,FW,sevilla,La Liga,39,1985,15,3,424,4.7,1,0,1,1,0,0,0,0,13,23,48,12.58
1775,michel ndary adopo,FRA,MF,cagliari,Serie A,24,2000,23,16,1494,16.6,0,1,1,0,0,0,4,1,13,67,39,12.58
1776,youssouf ndayishimiye,BDI,DF,nice,Ligue 1,26,1998,15,14,1212,13.5,1,0,1,1,0,0,4,0,9,41,6,12.0
1777,iliman ndiaye,SEN,FW,everton,Premier League,24,2000,24,22,1877,20.9,6,0,6,5,1,1,3,0,71,38,95,18.0
1778,junior ndiaye,FRA,FW,montpellier,Ligue 1,19,2005,8,0,99,1.1,0,0,0,0,0,0,0,0,1,1,5,12.58
1779,rassoul ndiaye,SEN,MF,le havre,Ligue 1,23,2001,18,11,969,10.8,1,0,1,1,0,0,2,0,5,42,26,12.58
1780,wilfred ndidi,NGA,MF,leicester city,Premier League,28,1996,17,17,1375,15.3,0,4,4,0,0,0,4,0,10,39,51,18.0
1781,tanguy ndombele,FRA,MF,nice,Ligue 1,28,1996,18,12,1131,12.6,1,2,3,1,0,0,2,0,22,61,36,65.0
1782,cher ndour,ITA,FW,fiorentina,Serie A,20,2004,2,0,36,0.4,0,0,0,0,0,0,0,0,1,2,7,4.0
1783,dan ndoye,SUI,FW,bologna,Serie A,24,2000,21,18,1429,15.9,5,2,7,3,2,2,2,0,91,50,159,25.0
1784,paul nebel,GER,MF,mainz 05,Bundesliga,22,2002,21,16,1453,16.1,6,2,8,6,0,0,3,0,45,52,128,7.0
1785,kosta nedeljkovi,SRB,DF,aston villa,Premier League,19,2005,5,0,126,1.4,0,0,0,0,0,0,0,0,1,6,0,8.5
1787,loc nego,HUN,DF,le havre,Ligue 1,34,1991,20,17,1471,16.3,0,0,0,0,0,0,2,0,43,58,95,12.58
1788,ivan neki,CRO,DF,holstein kiel,Bundesliga,24,2000,1,1,71,0.8,0,0,0,0,0,0,0,0,0,2,0,1.3
1789,reiss nelson,ENG,FW,arsenal,Premier League,25,1999,1,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,18.0
1791,victor nelsson,DEN,DF,roma,Serie A,26,1998,2,0,78,0.9,0,0,0,0,0,0,0,0,0,0,0,14.0
1792,david nemeth,AUT,DF,st pauli,Bundesliga,23,2001,13,13,1147,12.7,0,0,0,0,0,0,2,0,10,44,1,1.2
1793,david neres,BRA,FW,napoli,Serie A,27,1997,22,10,981,10.9,2,4,6,2,0,0,1,0,62,26,106,28.0
1794,neto,BRA,GK,bournemouth,Premier League,35,1989,2,2,180,2.0,0,0,0,0,0,0,0,0,0,0,0,2.0
1795,pedro neto,POR,FW,chelsea,Premier League,24,2000,23,13,1284,14.3,2,3,5,2,0,0,6,0,82,28,124,55.0
1796,luca netz,GER,DF,gladbach,Bundesliga,21,2003,15,7,727,8.1,0,1,1,0,0,0,1,0,13,23,47,8.0
1797,manuel neuer,GER,GK,bayern munich,Bundesliga,38,1986,19,19,1710,19.0,0,0,0,0,0,0,0,0,0,9,0,4.0
1798,florian neuhaus,GER,MF,gladbach,Bundesliga,27,1997,10,1,216,2.4,0,1,1,0,0,0,1,0,7,16,5,12.58
1799,joo neves,POR,MF,paris sg,Ligue 1,20,2004,19,15,1299,14.4,2,7,9,2,0,0,0,0,27,107,52,55.0
1800,yvan neyou,CMR,MF,legans,La Liga,28,1997,20,19,1650,18.3,1,1,2,1,0,0,10,0,17,65,20,12.58
1801,cyril ngonge,BEL,FW,napoli,Serie A,24,2000,10,1,165,1.8,0,0,0,0,0,0,1,0,3,7,29,12.0
1802,mikayil ngor faye,SEN,DF,rennes,Ligue 1,20,2004,10,6,598,6.6,0,0,0,0,0,0,1,1,11,30,4,10.0
1803,steve ngoura,FRA,FW,le havre,Ligue 1,20,2005,8,2,289,3.2,0,0,0,0,0,0,0,0,3,8,19,12.58
1804,bernard nguene,CMR,FW,nice,Ligue 1,18,2006,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,1,12.58
1805,moussa niakhate,SEN,DF,lyon,Ligue 1,28,1996,20,19,1736,19.3,0,0,0,0,0,0,0,0,17,65,2,15.0
1806,abdoulaye niakhate ndiaye,SEN,DF,brest,Ligue 1,22,2002,13,11,1019,11.3,1,0,1,1,0,0,3,0,2,27,1,15.0
1807,ibrahima niane,SEN,FW,angers,Ligue 1,25,1999,18,8,809,9.0,3,1,4,2,1,1,0,0,17,8,43,35.0
1808,tanguy nianzou,FRA,DF,sevilla,La Liga,22,2002,6,6,518,5.8,0,0,0,0,0,0,3,1,4,10,0,12.58
1809,cheikh niasse,SEN,MF,hellas verona,Serie A,25,2000,4,3,309,3.4,0,0,0,0,0,0,3,0,4,12,2,12.58
1810,rasmus nicolaisen,DEN,DF,toulouse,Ligue 1,27,1997,7,7,623,6.9,0,1,1,0,0,0,0,0,3,27,2,12.58
1811,moritz nicolas,GER,GK,gladbach,Bundesliga,27,1997,19,19,1639,18.2,0,0,0,0,0,0,0,0,0,0,0,3.5
1812,hans nicolussi caviglia,ITA,MF,venezia,Serie A,24,2000,24,22,1875,20.8,4,2,6,4,0,0,6,1,16,93,20,12.58
1813,julian niehues,GER,MF,heidenheim,Bundesliga,23,2001,3,0,51,0.6,0,0,0,0,0,0,0,0,0,1,2,12.58
1814,sal guez,ESP,MF,sevilla,La Liga,30,1994,12,10,885,9.8,1,5,6,1,0,0,5,1,8,39,27,12.58
1815,eybi nije,SWE,FW,torino,Serie A,19,2005,16,0,394,4.4,1,0,1,1,0,0,1,0,10,7,26,12.58
1816,tams nikitscher,HUN,MF,valladolid,La Liga,25,1999,4,2,223,2.5,0,0,0,0,0,0,1,0,0,1,1,12.58
1817,adrian nio,ESP,FW,atltico madrid,La Liga,20,2004,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,1,12.58
1818,justin njinmah,GER,FW,werder bremen,Bundesliga,24,2000,17,9,747,8.3,2,1,3,2,0,0,1,0,22,18,79,9.0
1819,eddie nketiah,ENG,MF,crystal palace,Premier League,25,1999,18,6,632,7.0,0,1,1,0,0,0,3,0,30,13,53,25.0
1820,niels nkounkou,FRA,DF,eint frankfurt,Bundesliga,24,2000,10,4,363,4.0,0,0,0,0,0,0,1,0,17,15,20,12.58
1821,christopher nkunku,FRA,FW,chelsea,Premier League,27,1997,22,5,627,7.0,2,1,3,2,0,0,2,0,11,19,47,80.0
1822,felix nmecha,GER,MF,dortmund,Bundesliga,24,2000,19,14,1131,12.6,2,1,3,2,0,0,2,0,10,62,13,28.0
1823,lukas nmecha,GER,FW,wolfsburg,Bundesliga,26,1998,11,1,223,2.5,2,0,2,2,0,0,0,0,3,3,17,12.58
1824,arnaud nordin,FRA,FW,montpellier,Ligue 1,26,1998,16,14,1166,13.0,4,1,5,3,1,2,2,0,51,23,111,8.0
1826,brooke nortoncuffy,ENG,DF,genoa,Serie A,21,2004,6,1,151,1.7,0,0,0,0,0,0,0,0,2,5,5,4.5
1827,tijjani noslin,NED,FW,lazio,Serie A,25,1999,21,8,689,7.7,2,2,4,2,0,0,2,0,10,13,43,12.0
1828,hugo novoa,ESP,DF,alavs,La Liga,22,2003,5,2,237,2.6,0,0,0,0,0,0,0,0,7,2,10,12.58
1830,randy nteka,ANG,FW,rayo vallecano,La Liga,27,1997,19,11,849,9.4,3,0,3,3,0,0,5,0,8,6,29,12.58
1831,ernest nuamah,GHA,FW,lyon,Ligue 1,21,2003,18,10,873,9.7,2,1,3,2,0,0,1,0,34,26,101,15.0
1832,alexander nbel,GER,GK,stuttgart,Bundesliga,28,1996,23,23,2070,23.0,0,1,1,0,0,0,0,0,0,0,0,12.0
1833,matheus nunes,POR,DF,manchester city,Premier League,26,1998,17,10,894,9.9,0,4,4,0,0,0,2,0,39,34,121,35.0
1834,darwin nez,URU,FW,liverpool,Premier League,25,1999,21,7,899,10.0,4,2,6,4,0,0,6,0,19,20,60,55.0
1835,unai nez,ESP,DF,athletic club,La Liga,28,1997,3,3,270,3.0,0,0,0,0,0,0,1,0,0,10,0,12.58
1836,antonio nusa,NOR,MF,rb leipzig,Bundesliga,19,2005,21,15,1440,16.0,3,3,6,3,0,0,0,0,51,46,111,28.0
1837,ethan nwaneri,ENG,FW,arsenal,Premier League,17,2007,16,5,461,5.1,3,1,4,3,0,0,1,0,22,19,58,30.0
1838,rjan nyland,NOR,GK,sevilla,La Liga,34,1990,17,17,1503,16.7,0,0,0,0,0,0,1,0,0,1,0,12.58
1839,allan nyom,CMR,DF,getafe,La Liga,36,1988,11,7,585,6.5,1,1,2,1,0,0,4,0,4,18,17,17.0
1840,rabby nzingoula,CGO,MF,montpellier,Ligue 1,19,2005,18,14,1151,12.8,1,0,1,1,0,0,8,0,15,30,28,12.58
1841,mbala nzola,ANG,FW,lens,Ligue 1,28,1996,18,15,1311,14.6,6,1,7,6,0,0,3,1,22,22,111,8.0
1842,marwann nzuzi,FRA,DF,sainttienne,Ligue 1,20,2004,2,2,125,1.4,0,0,0,0,0,0,2,0,2,2,5,12.58
1843,christian nrgaard,DEN,MF,brentford,Premier League,30,1994,23,23,1830,20.3,3,2,5,3,0,0,4,1,10,94,31,15.0
1844,jake obrien,IRL,DF,everton,Premier League,23,2001,9,6,581,6.5,0,0,0,0,0,0,3,0,3,18,10,15.0
1845,matt oriley,DEN,MF,brighton,Premier League,24,2000,12,5,475,5.3,1,1,2,1,0,0,1,0,9,22,25,22.0
1846,dara oshea,IRL,DF,ipswich town,Premier League,25,1999,23,23,2042,22.7,0,0,0,0,0,0,5,0,3,53,1,14.0
1847,adam obert,SVK,DF,cagliari,Serie A,22,2002,14,9,754,8.4,1,1,2,1,0,0,2,0,12,40,16,12.58
1848,chidozie obimartin,DEN,FW,manchester utd,Premier League,17,2007,2,0,22,0.2,0,0,0,0,0,0,1,0,1,1,1,12.58
1849,jan oblak,SVN,GK,atltico madrid,La Liga,32,1993,24,24,2160,24.0,0,0,0,0,0,0,0,0,0,0,0,25.0
1850,lucas ocampos,ARG,FW,sevilla,La Liga,30,1994,2,2,175,1.9,0,1,1,0,0,0,0,0,5,7,20,7.5
1851,jens odgaard,DEN,MF,bologna,Serie A,25,1999,20,17,1359,15.1,4,0,4,4,0,0,1,0,29,34,76,12.58
1852,wilson odobert,FRA,FW,tottenham,Premier League,20,2004,5,2,183,2.0,0,0,0,0,0,0,0,0,14,10,18,18.0
1853,lvaro odriozola,ESP,DF,real sociedad,La Liga,29,1995,2,0,43,0.5,0,0,0,0,0,0,1,0,0,3,0,12.58
1854,tim oermann,GER,DF,bochum,Bundesliga,21,2003,18,15,1252,13.9,0,1,1,0,0,0,0,0,5,28,7,4.0
1855,chiedozie ogbene,IRL,FW,ipswich town,Premier League,27,1997,5,3,238,2.6,0,0,0,0,0,0,0,0,7,0,15,8.0
1856,ifechukwu ogbus,SUI,DF,freiburg,Bundesliga,19,2005,2,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,12.58
1857,thiago ojeda,ARG,MF,villarreal,La Liga,22,2003,1,0,8,0.1,0,0,0,0,0,0,1,0,1,2,0,12.58
1858,hamzat ojediran,NGA,MF,lens,Ligue 1,21,2003,13,1,368,4.1,1,0,1,1,0,0,4,0,2,19,1,12.58
1859,noah okafor,SUI,MF,napoli,Serie A,24,2000,2,0,11,0.1,0,0,0,0,0,0,0,0,5,0,1,15.0
1861,caleb okoli,ITA,DF,leicester city,Premier League,23,2001,16,11,1003,11.1,0,0,0,0,0,0,3,0,3,28,2,12.0
1862,yllan okou,FRA,DF,hellas verona,Serie A,22,2002,1,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,12.58
1863,maduka okoye,NGA,GK,udinese,Serie A,25,1999,14,14,1260,14.0,0,0,0,0,0,0,1,0,0,1,0,7.5
1864,joseph okumu,KEN,DF,reims,Ligue 1,27,1997,13,11,1011,11.2,1,0,1,1,0,0,4,1,14,81,1,9.0
1865,kazeem olaigbe,BEL,FW,rennes,Ligue 1,22,2003,3,0,48,0.5,0,0,0,0,0,0,0,0,4,4,4,12.58
1866,olasagasti,ESP,MF,real sociedad,La Liga,24,2000,13,2,437,4.9,1,1,2,1,0,0,2,0,6,23,24,12.58
1867,ben old,NZL,MF,sainttienne,Ligue 1,22,2002,6,4,376,4.2,0,0,0,0,0,0,0,0,10,7,19,30.0
1868,finn ole becker,GER,MF,hoffenheim,Bundesliga,24,2000,6,4,395,4.4,0,1,1,0,0,0,0,0,3,33,4,9.0
1869,michael olise,FRA,FW,bayern munich,Bundesliga,23,2001,23,18,1460,16.2,7,7,14,7,0,0,1,0,75,118,216,55.0
1870,brian olivn,ESP,DF,espanyol,La Liga,30,1994,17,12,1017,11.3,0,1,1,0,0,0,2,0,21,40,57,12.58
1871,lucas oliveira rosa,BRA,DF,valladolid,La Liga,24,2000,21,21,1890,21.0,0,1,1,0,0,0,6,0,31,50,74,4.0
1872,mathas olivera,URU,DF,napoli,Serie A,27,1997,20,17,1559,17.3,0,1,1,0,0,0,2,0,27,87,47,18.0
1873,dani olmo,ESP,MF,barcelona,La Liga,26,1998,15,7,742,8.2,6,0,6,6,0,0,0,0,20,53,56,60.0
1874,robin olsen,SWE,GK,aston villa,Premier League,35,1990,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,1.5
1875,warmed omari,COM,DF,lyon,Ligue 1,24,2000,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,12.58
1876,becir omeragic,SUI,DF,montpellier,Ligue 1,23,2002,16,15,1259,14.0,0,0,0,0,0,0,1,0,16,42,3,12.58
1877,jonas omlin,SUI,GK,gladbach,Bundesliga,31,1994,5,4,368,4.1,0,0,0,0,0,0,0,1,0,0,0,4.0
1878,andrew omobamidele,IRL,DF,strasbourg,Ligue 1,22,2002,4,3,241,2.7,0,0,0,0,0,0,0,0,0,4,0,11.0
1879,ado onaiwu,JPN,MF,auxerre,Ligue 1,29,1995,21,5,602,6.7,2,0,2,2,0,0,0,1,11,19,59,12.58
1880,amadou onana,BEL,MF,aston villa,Premier League,23,2001,17,14,1079,12.0,2,0,2,2,0,0,4,0,13,36,10,50.0
1881,andr onana,CMR,GK,manchester utd,Premier League,28,1996,26,26,2340,26.0,0,0,0,0,0,0,0,0,0,1,0,35.0
1882,jean onana,CMR,MF,genoa,Serie A,25,2000,2,0,22,0.2,0,0,0,0,0,0,0,0,1,2,1,1.8
1883,jacob ondrejka,SWE,MF,parma,Serie A,22,2002,3,0,63,0.7,0,0,0,0,0,0,0,0,0,1,3,2.5
